대여소_ID,대여건수,반납건수,총이용건수,주소1,주소2,위도,경도
ST-482,18715.0,19058.0,37773.0,서울특별시 성동구 성수동2가 276-5,KEB하나은행 성수중앙지점,37.545418,127.052643
ST-1317,18661.0,19111.0,37772.0,서울특별시 성북구 종암로 지하 1,고려대학교 2번출구,37.590714,127.036194
ST-1045,18851.0,18823.0,37674.0,서울특별시 강동구 천호옛길 41 포레스아파트,,37.533108,127.122772
ST-3095,19065.0,18595.0,37660.0,서울특별시 은평구 증산동 264,,37.579048,126.901352
ST-1646,19241.0,18398.0,37639.0,서울특별시 강서구 화곡로63가길 92,등촌9단지,37.562901,126.849472
ST-1087,18826.0,18804.0,37630.0,서울특별시 송파구 방이동 88-21,몽촌토성역 1번출구 옆,37.517288,127.114197
ST-1819,19119.0,18480.0,37599.0,서울특별시 종로구 명륜2가 133,,37.584797,126.997131
ST-2054,17613.0,19977.0,37590.0,서울특별시 강서구 화곡동 662-6,,37.53159,126.846642
ST-300,17392.0,20163.0,37555.0,서울특별시 영등포구 신길동4884,보라매역4번출구(순흥빌딩),37.499828,126.919945
ST-2048,16355.0,21196.0,37551.0,서울특별시 강서구 마곡동 728-46,,37.555241,126.834717
ST-2636,18623.0,18901.0,37524.0,서울특별시 중랑구 망우로 400 해븐타워,,37.598827,127.096634
ST-705,17001.0,20513.0,37514.0,서울특별시 관악구 난곡로 210,관악구 신림동 614-25,37.473728,126.918404
ST-760,18437.0,19011.0,37448.0,서울특별시 동작구 사당로 지하 310,서초구 방배동 2298,37.485828,126.982628
ST-3040,19500.0,17944.0,37444.0,서울특별시 영등포구 대림동 646-1,,37.502083,126.893188
ST-2879,18868.0,18498.0,37366.0,서울특별시 양천구 양천구 신정동 1279,,37.522141,126.878059
ST-3279,18403.0,18892.0,37295.0,서울특별시 은평구 은평터널로 15,,37.583694,126.894127
ST-1199,19692.0,17599.0,37291.0,서울특별시 성동구 성수동1가 678-1,서울숲 관리사무소,37.542816,127.042084
ST-761,18396.0,18854.0,37250.0,서울특별시 서초구 서초대로 405,1377,37.496914,127.024963
ST-930,18417.0,18833.0,37250.0,서울특별시 송파구 오금로 지하 499,3번출구,37.493343,127.14473
ST-2489,19184.0,18037.0,37221.0,서울특별시 강서구 강서구 양천로47길 24,,37.571289,126.837776
ST-1709,19290.0,17930.0,37220.0,서울특별시 강서구 공항대로 지하 163,마곡역 교차로(2번출구),37.560501,126.826653
ST-244,18121.0,19088.0,37209.0,서울특별시 성동구 하왕십리동 286-24,청계벽산아파트 텐즈힐아파트 정류소,37.568748,127.030403
ST-336,18285.0,18907.0,37192.0,서울특별시 종로구 서린동 26-1,종각역 5번출구,37.569836,126.982658
ST-1239,20354.0,16809.0,37163.0,서울특별시 구로구 오리로 지하 1154,천왕역 1번 출입구 앞,37.48621,126.838821
ST-1136,18333.0,18777.0,37110.0,서울특별시 도봉구 마들로 656,도봉구청 옆(중랑천변),37.668671,127.047981
ST-875,15639.0,21461.0,37100.0,서울특별시 구로구 오리로 1102-10,구로구 천왕동 257-82,37.482105,126.845726
ST-1842,19454.0,17596.0,37050.0,서울특별시 강동구 성내동 산18-4,,37.536999,127.129532
ST-2693,19390.0,17654.0,37044.0,서울특별시 중구 무교로 6,,37.566471,126.979256
ST-2555,19581.0,17461.0,37042.0,서울특별시 강서구 공항동 34-69,,37.560879,126.813545
ST-501,18345.0,18681.0,37026.0,서울특별시 강동구 길동 252-91,,37.535446,127.145187
ST-3086,17957.0,19043.0,37000.0,서울특별시 서초구 방배중앙로 207-10 아크로리버,,37.498173,126.984482
ST-1511,18562.0,18426.0,36988.0,서울특별시 강서구 공항대로 389 부민병원,,37.556614,126.851166
ST-599,18490.0,18469.0,36959.0,서울특별시 중랑구 망우로 233,중랑구 중화동 211-3,37.595299,127.080032
ST-2075,18255.0,18685.0,36940.0,서울특별시 노원구 화랑로 351-2 구두수선대196,,37.615459,127.067451
ST-2944,18455.0,18472.0,36927.0,서울특별시 강서구 양천로55길 55 강서한강자이,,37.567245,126.850388
ST-578,18055.0,18837.0,36892.0,서울특별시 성북구 석관동 134-1,,37.613518,127.066154
ST-1526,17019.0,19824.0,36843.0,서울특별시 구로구 경인로 219,동방서적,37.496761,126.844963
ST-2601,18517.0,18256.0,36773.0,서울특별시 송파구 올림픽로 435,,37.519211,127.107941
ST-21,17968.0,18803.0,36771.0,서울특별시 마포구 구수동 68-18,,37.545208,126.931465
ST-1574,18203.0,18555.0,36758.0,서울특별시 강남구 개포로 지하 522,대모산입구역 4번 출구 앞,37.49181,127.073158
ST-942,16816.0,19923.0,36739.0,서울특별시 중랑구 동일로 628,하나은행,37.586372,127.080071
ST-1237,18432.0,18275.0,36707.0,서울특별시 구로구 도림천로 351,대림역 1번 출입구 밑,37.492565,126.894753
ST-950,18019.0,18649.0,36668.0,서울특별시 관악구 시흥대로 560,조원동 미성아파트,37.483192,126.902031
ST-2257,16019.0,20640.0,36659.0,서울특별시 은평구 가좌로 255,,37.591812,126.914833
ST-3267,16920.0,19697.0,36617.0,서울특별시 성동구 천호대로 282 남주빌딩,,37.56678,127.05233
ST-510,18313.0,18295.0,36608.0,서울특별시 강서구 방화동 614-287,,37.563873,126.810608
ST-1542,16881.0,19726.0,36607.0,서울특별시 동작구 시흥대로 646,미스터가이드양복전문점,37.489399,126.907112
ST-857,17350.0,19157.0,36507.0,서울특별시 중랑구 동일로 지하 797,중랑구 중화동 50-3,37.602077,127.079582
ST-847,17738.0,18703.0,36441.0,서울특별시 중랑구 공릉로 12,중랑구 묵동 189-4,37.611511,127.077888
ST-297,17923.0,18499.0,36422.0,서울특별시 영등포구 여의동로 300-2 가로판매대50,,37.524349,126.936119
ST-189,17982.0,18385.0,36367.0,서울특별시 중구 청구로 77 청구역 5.6호선,,37.560474,127.014076
ST-214,17496.0,18825.0,36321.0,서울특별시 마포구 아현동 607-1,애오개역 4번출구 앞,37.553001,126.956688
ST-1470,17755.0,18502.0,36257.0,서울특별시 도봉구 덕릉로 404,창동주공17단지 상가앞,37.646309,127.052742
ST-350,18072.0,18170.0,36242.0,서울특별시 서대문구 불광천길 36,증산교 앞,37.577316,126.902969
ST-463,17291.0,18944.0,36235.0,서울특별시 은평구 증산동 199-8,증산역 4번출구,37.584381,126.909897
ST-1088,19422.0,16810.0,36232.0,서울특별시 송파구 올림픽로 135,리센츠아파트,37.511944,127.091217
ST-1341,17597.0,18544.0,36141.0,서울특별시 용산구 용문동 5-58,,37.539001,126.961815
ST-504,16002.0,20129.0,36131.0,서울특별시 강동구 강일동 681,,37.564274,127.173973
ST-2975,17833.0,18293.0,36126.0,서울특별시 마포구 마포구 창전동15-1,,37.549854,126.932037
ST-1529,18184.0,17941.0,36125.0,서울특별시 구로구 구일로 126,삼성전자 물류센터 앞,37.496998,126.87178
ST-548,17863.0,18214.0,36077.0,서울특별시 송파구 올림픽로 74,송파구 잠실동 20,37.512169,127.078934
ST-2407,17955.0,18067.0,36022.0,서울특별시 광진구 구의동 201-2,,37.542465,127.094231
ST-3092,17843.0,18096.0,35939.0,서울특별시 도봉구 도봉로 420,,37.643246,127.031601
ST-67,18088.0,17838.0,35926.0,서울특별시 영등포구 여의대방로 439,여의도초등학교 앞,37.522675,126.93779
ST-3077,17818.0,18093.0,35911.0,서울특별시 강남구 테헤란로 518 한국섬유산업연합회,,37.507671,127.060173
ST-2572,17941.0,17935.0,35876.0,서울특별시 송파구 위례광장로 290,,37.474346,127.143265
ST-114,18072.0,17770.0,35842.0,서울특별시 광진구 광나루로 355,광진메디컬앞,37.548405,127.069366
ST-2729,18356.0,17481.0,35837.0,서울특별시 노원구 덕릉로76길 18 원광초등학교,,37.651535,127.073273
ST-1224,18292.0,17515.0,35807.0,서울특별시 구로구 디지털로26길 5,가리봉동주민센터,37.481602,126.892799
ST-2564,18401.0,17363.0,35764.0,서울특별시 영등포구 영등포구 도림로143길 27,,37.512882,126.890266
ST-3013,18001.0,17726.0,35727.0,서울특별시 구로구 서울 구로구 구로동 496-128,,37.500965,126.88237
ST-288,18110.0,17608.0,35718.0,서울특별시 영등포구 영등포동7가 58-2,유스호스텔 앞,37.525852,126.903282
ST-1228,17687.0,18000.0,35687.0,서울특별시 구로구 경인로 382,한마을아파트 정문상가,37.496498,126.863098
ST-505,17813.0,17873.0,35686.0,서울특별시 강동구 성내동 379-41,,37.533779,127.137993
ST-3172,17422.0,18188.0,35610.0,서울특별시 도봉구 방학동 718,,37.669224,127.044418
ST-2326,18210.0,17364.0,35574.0,서울특별시 성동구 왕십리로 190-1 디자인노점,,37.554539,127.043777
ST-3260,17083.0,18451.0,35534.0,서울특별시 강서구 마곡중앙10로 30 LG사이언스파크,,37.561535,126.83194
ST-64,17655.0,17860.0,35515.0,서울특별시 영등포구 국제금융로7길 37,여의도고등학교 앞,37.524837,126.934906
ST-2984,17183.0,18265.0,35448.0,서울특별시 송파구 송파구 문정동 373,,37.483524,127.116837
ST-2924,16863.0,18478.0,35341.0,서울특별시 용산구 한강로2가 220-4,,37.527035,126.966179
ST-418,19201.0,16121.0,35322.0,서울특별시 영등포구 영등포로 96,교보생명보험 앞,37.521931,126.891617
ST-251,16847.0,18429.0,35276.0,서울특별시 성동구 마장동 610,서울시설공단 앞,37.57164,127.03566
ST-3304,17539.0,17700.0,35239.0,서울특별시 양천구 목동로 201,,37.526497,126.864067
ST-2613,17708.0,17507.0,35215.0,서울특별시 강서구 강서구 공항대로 308,,37.558029,126.841835
ST-252,17734.0,17475.0,35209.0,서울특별시 광진구 중곡동 263-1,군자교교차로,37.559795,127.074203
ST-223,17766.0,17379.0,35145.0,서울특별시 서대문구 남가좌동 385-16,,37.573818,126.919235
ST-2810,19449.0,15655.0,35104.0,서울특별시 영등포구 영등포구 신길동 42-7,,37.517563,126.916985
ST-1543,17141.0,17922.0,35063.0,서울특별시 동작구 여의대방로 122,LG전자 베스트? 대리점 앞,37.497669,126.919868
ST-1642,17580.0,17441.0,35021.0,서울특별시 노원구 노원로34길 43,노원정보도서관,37.660709,127.065331
ST-391,22069.0,12935.0,35004.0,서울특별시 동대문구 서울시립대로 161,서울시립대 정문 앞(시더프라자빌딩 앞),37.583698,127.053856
ST-614,17271.0,17727.0,34998.0,서울특별시 도봉구 마들로 656,방학동 720,37.669224,127.046516
ST-2409,17413.0,17566.0,34979.0,서울특별시 송파구 중대로 55-2 가로판매대,,37.495358,127.115692
ST-1880,16971.0,17992.0,34963.0,서울특별시 강남구 언주로30길 21 아카데미스위트,,37.488972,127.051826
ST-632,17363.0,17531.0,34894.0,서울특별시 금천구 독산동,독산동 1086 (금천교 사거리 독산근린공원 입구),37.46455,126.883728
ST-2549,16526.0,18319.0,34845.0,서울특별시 도봉구 창동,,37.659996,127.051277
ST-10,17000.0,17823.0,34823.0,서울특별시 마포구 양화로 93,427,37.552746,126.918617
ST-2320,18631.0,16181.0,34812.0,서울특별시 광진구 군자동 374-10,,37.54747,127.073967
ST-2067,17190.0,17620.0,34810.0,서울특별시 노원구 섬밭로 139 공릉풍림아파트,,37.629814,127.066505
ST-2599,17375.0,17431.0,34806.0,서울특별시 송파구 충민로2길 8,,37.479534,127.126785
ST-1609,16932.0,17840.0,34772.0,서울특별시 종로구 종로 383-1,숭인2동 주민센터 입구 (이강3대냉면),37.574471,127.019829
ST-1475,17823.0,16876.0,34699.0,서울특별시 노원구 중계로 155,불암고등학교 앞 횡단보도,37.64819,127.080482
ST-3047,19176.0,15515.0,34691.0,서울특별시 양천구 양천구 신월로 390,,37.521641,126.865555
ST-428,17680.0,17008.0,34688.0,서울특별시 양천구 목동서로 355,,37.517319,126.864319
ST-303,17307.0,17315.0,34622.0,서울특별시 영등포구 신길동373-1,도림4거리,37.506573,126.901131
ST-2204,17202.0,17350.0,34552.0,서울특별시 서대문구 연희로 78 SK삼보주유소,,37.565197,126.929855
ST-402,17389.0,17158.0,34547.0,서울특별시 동대문구 이문로1길 11,시조사 앞 (청량고정문 옆),37.587517,127.052773
ST-619,17239.0,17269.0,34508.0,서울특별시 금천구 벚꽃로 115,가산동 680-2 독산역 2번출구 뒤편 자전거 주차장,37.46653,126.888718
ST-1321,17296.0,17206.0,34502.0,서울특별시 영등포구 경인로112길 1,SK영등포주유소,37.518284,126.912636
ST-1848,17424.0,17047.0,34471.0,서울특별시 강동구 성내동 472,,37.528122,127.119522
ST-602,16983.0,17467.0,34450.0,서울특별시 노원구 동일로 지하 992-1,노원구 공릉동 616-4,37.619171,127.074928
ST-358,16493.0,17926.0,34419.0,서울특별시 성동구 무학로10길 6,도선동 주민센터 앞,37.567642,127.025696
ST-949,16411.0,17978.0,34389.0,서울특별시 서초구 동작대로 204 청남빌딩,,37.494743,126.983063
ST-2860,17230.0,17128.0,34358.0,서울특별시 중랑구 중랑구 망우로55길 11-10(상봉동),,37.600254,127.091713
ST-3168,16529.0,17826.0,34355.0,서울특별시 중랑구 중화동 50-13,,37.603184,127.074135
ST-665,17191.0,17141.0,34332.0,서울특별시 구로구 구일로2길 59,구로구 구로동 685-524,37.489632,126.876259
ST-2299,17142.0,17183.0,34325.0,서울특별시 중랑구 상봉동 500-1,,37.598328,127.09227
ST-1350,16488.0,17825.0,34313.0,서울특별시 양천구 안양천로 1071,이대 목동병원 앞,37.537228,126.886612
ST-2152,17023.0,17248.0,34271.0,서울특별시 마포구 동교동 190-66,,37.556576,126.928856
ST-3182,16295.0,17950.0,34245.0,서울특별시 구로구 구로중앙로39길 11,,37.505196,126.87619
ST-2719,17204.0,17029.0,34233.0,서울특별시 노원구 서울 노원구 한글비석로 268,,37.651497,127.077042
ST-2226,16818.0,17414.0,34232.0,서울특별시 성북구 동소문로 98 제일은행,,37.592365,127.016289
ST-1804,17391.0,16829.0,34220.0,서울특별시 종로구 안국동 175-92,,37.575806,126.983391
ST-63,17631.0,16567.0,34198.0,서울특별시 영등포구 의사당대로 110,미성아파트 A동 앞,37.519363,126.926048
ST-1781,17908.0,16250.0,34158.0,서울특별시 중구 신당동 853,,37.56765,127.01181
ST-2422,16988.0,17159.0,34147.0,서울특별시 중구 삼일대로 363 장교빌딩,,37.567604,126.987259
ST-2280,17288.0,16856.0,34144.0,서울특별시 동대문구 이문동 346-131,,37.592384,127.057411
ST-1700,17178.0,16926.0,34104.0,서울특별시 영등포구 도신로29길 28,영일 어린이공원,37.51012,126.904068
ST-2996,17430.0,16672.0,34102.0,서울특별시 관악구 서울 관악구 신림동 458,,37.488571,126.921387
ST-3012,17085.0,16989.0,34074.0,서울특별시 광진구 구의동 623-1,,37.539192,127.098015
ST-758,15733.0,18328.0,34061.0,서울특별시 서초구 방배동 388-5,,37.489769,126.986763
ST-1287,17354.0,16705.0,34059.0,서울특별시 노원구 노원로 283,노원경찰서교차로,37.64341,127.071838
ST-3073,16408.0,17647.0,34055.0,서울특별시 영등포구 여의대로 66 하이투자증권,,37.524643,126.923424
ST-3256,16968.0,16992.0,33960.0,서울특별시 노원구 한글비석로 39-2,,37.635345,127.067528
ST-3042,16780.0,17108.0,33888.0,서울특별시 성동구 광나루로 144 더 스페이스 타워,,37.551403,127.046364
ST-3008,15721.0,18162.0,33883.0,서울특별시 마포구 마포구 염리동 160-68,,37.545685,126.94677
ST-359,16876.0,17001.0,33877.0,서울특별시 성동구 고산자로 260,성동광진 교육지원청 앞,37.564606,127.036522
ST-2553,16753.0,17093.0,33846.0,서울특별시 강서구 염창동 119,,37.551952,126.876709
ST-206,16498.0,17264.0,33762.0,서울특별시 마포구 용강동 234-1,용강동 주민센터 앞,37.542347,126.943024
ST-1092,17192.0,16509.0,33701.0,서울특별시 송파구 올림픽로 565,영파여고 앞,37.532848,127.121048
ST-2427,16788.0,16910.0,33698.0,서울특별시 종로구 혜화로 50,,37.589836,126.999344
ST-823,16682.0,16989.0,33671.0,서울특별시 강남구 개포로 623,대청역1번출구 뒤,37.494007,127.079514
ST-815,16841.0,16784.0,33625.0,서울특별시 강남구 역삼동 708-7,,37.504105,127.049034
ST-274,16618.0,16992.0,33610.0,서울특별시 동대문구 용두동 696-13,용두동 레미안허브리츠아파트 앞,37.576382,127.03511
ST-2688,16483.0,17111.0,33594.0,서울특별시 강남구 압구정동 507,,37.53075,127.041603
ST-2472,16268.0,17289.0,33557.0,서울특별시 종로구 삼봉로95(견지동110),,37.572182,126.982834
ST-2799,16153.0,17396.0,33549.0,서울특별시 도봉구 도봉동 86-1,,37.679848,127.050385
ST-485,16770.0,16776.0,33546.0,서울특별시 강동구 올림픽로 674 로석빌딩,,37.541794,127.124748
ST-6,17976.0,15566.0,33542.0,서울특별시 마포구 양화로 61 두암빌딩,,37.550739,126.915085
ST-3098,16026.0,17516.0,33542.0,서울특별시 강동구 천호동 250-7,,37.548164,127.122574
ST-890,16775.0,16706.0,33481.0,서울특별시 서초구 매헌로 16,양재동 217-3,37.463322,127.036041
ST-2635,16306.0,17163.0,33469.0,서울특별시 중랑구 묵동 170-45,,37.613216,127.077347
ST-1977,16904.0,16490.0,33394.0,서울특별시 영등포구 문래동3가 55-13,,37.517071,126.899086
ST-1361,16328.0,17018.0,33346.0,서울특별시 서초구 언남길 87,두상빌딩 앞,37.475906,127.046242
ST-3174,16381.0,16945.0,33326.0,서울특별시 노원구 하계동 166-2,,37.636459,127.072769
